timestamp,index,article,amplitude,offset,views
2015-01-19,18,e07ab5cc7d65463083aaeef27d3fd812,-6.0199032856576675,0.3283453871827906,6.187199915443136
2015-01-20,19,e07ab5cc7d65463083aaeef27d3fd812,-6.012960522825985,0.30575529035222454,5.782200931353085
2015-01-21,20,e07ab5cc7d65463083aaeef27d3fd812,-6.006017759994302,0.26882034805466754,4.355686124880176
2015-01-22,21,e07ab5cc7d65463083aaeef27d3fd812,-5.999074997162619,0.22392694735680216,5.313816411574221
2015-01-23,22,e07ab5cc7d65463083aaeef27d3fd812,-5.992132234330937,0.17883756508302073,4.575763930692379
2015-01-24,23,e07ab5cc7d65463083aaeef27d3fd812,-5.985189471499255,0.1413485650526279,4.424843083006115
2015-01-25,24,e07ab5cc7d65463083aaeef27d3fd812,-5.978246708667572,0.11794213594776634,2.7644223944674136
2015-01-26,25,e07ab5cc7d65463083aaeef27d3fd812,-5.9713039458358885,0.1126654620013994,2.3400153666111514
2015-01-27,26,e07ab5cc7d65463083aaeef27d3fd812,-5.964361183004206,0.12643092807592923,-0.4964216944116387
2015-01-28,27,e07ab5cc7d65463083aaeef27d3fd812,-5.957418420172523,0.15685836003172954,-0.07371539460458176
2015-01-29,28,e07ab5cc7d65463083aaeef27d3fd812,-5.95047565734084,0.19868657845910365,-1.6407811965676278
2015-01-30,29,e07ab5cc7d65463083aaeef27d3fd812,-5.943532894509159,0.24468310439453778,-2.9253121411376815
2015-01-31,30,e07ab5cc7d65463083aaeef27d3fd812,-5.936590131677476,0.286894720638453,-3.9945058842267835
2015-02-01,31,e07ab5cc7d65463083aaeef27d3fd812,-5.929647368845793,0.3180226552618022,-5.367939742783179
2015-02-02,32,e07ab5cc7d65463083aaeef27d3fd812,-5.92270460601411,0.3326846055797861,-4.208942686902875
2015-02-03,33,e07ab5cc7d65463083aaeef27d3fd812,-5.915761843182427,0.3283453871827951,-5.1680315617765515
2015-02-04,34,e07ab5cc7d65463083aaeef27d3fd812,-5.908819080350744,0.30575529035222615,-4.488176775607666
2015-02-05,35,e07ab5cc7d65463083aaeef27d3fd812,-5.901876317519062,0.2688203480546697,-4.607722107484976
2015-02-06,36,e07ab5cc7d65463083aaeef27d3fd812,-5.89493355468738,0.22392694735680455,-4.653458091074638
2015-02-07,37,e07ab5cc7d65463083aaeef27d3fd812,-5.887990791855697,0.17883756508301138,-4.263753172100073
2015-02-08,38,e07ab5cc7d65463083aaeef27d3fd812,-5.881048029024014,0.141348565052621,-4.0516088534018735
2015-02-09,39,e07ab5cc7d65463083aaeef27d3fd812,-5.874105266192331,0.11794213594776709,-2.42206433853591
2015-02-10,40,e07ab5cc7d65463083aaeef27d3fd812,-5.867162503360648,0.11266546200139917,-0.20453700362605964
2015-02-11,41,e07ab5cc7d65463083aaeef27d3fd812,-5.860219740528966,0.12643092807592188,0.30108621600730306
2015-02-12,42,e07ab5cc7d65463083aaeef27d3fd812,-5.853276977697283,0.15685836003172765,1.79066942967205
2015-02-13,43,e07ab5cc7d65463083aaeef27d3fd812,-5.846334214865601,0.19868657845911358,2.7600363772607075
2015-02-14,44,e07ab5cc7d65463083aaeef27d3fd812,-5.839391452033918,0.24468310439453544,2.6488902647207624
2015-02-15,45,e07ab5cc7d65463083aaeef27d3fd812,-5.832448689202235,0.28689472063846133,4.357832898256338
2015-02-16,46,e07ab5cc7d65463083aaeef27d3fd812,-5.825505926370553,0.31802265526180096,4.178375413520061
2015-02-17,47,e07ab5cc7d65463083aaeef27d3fd812,-5.81856316353887,0.33268460557978435,5.327224194753774
2015-02-18,48,e07ab5cc7d65463083aaeef27d3fd812,-5.811620400707187,0.32834538718279205,6.400376378553045
2015-02-19,49,e07ab5cc7d65463083aaeef27d3fd812,-5.804677637875504,0.3057552903522194,5.979795609440979
2015-02-20,50,e07ab5cc7d65463083aaeef27d3fd812,-5.797734875043822,0.26882034805467186,4.463020044709367
2015-02-21,51,e07ab5cc7d65463083aaeef27d3fd812,-5.790792112212139,0.22392694735679436,5.068674569062022
2015-02-22,52,e07ab5cc7d65463083aaeef27d3fd812,-5.783849349380457,0.17883756508302512,3.446763825729105
2015-02-23,53,e07ab5cc7d65463083aaeef27d3fd812,-5.776906586548774,0.14134856505263116,3.364664691958986
2015-02-24,54,e07ab5cc7d65463083aaeef27d3fd812,-5.769963823717091,0.11794213594776785,2.751620309218462
2015-02-25,55,e07ab5cc7d65463083aaeef27d3fd812,-5.763021060885408,0.11266546200139894,1.8369370344073026
2015-02-26,56,e07ab5cc7d65463083aaeef27d3fd812,-5.756078298053725,0.1264309280759269,0.114173221560091
2015-02-27,57,e07ab5cc7d65463083aaeef27d3fd812,-5.749135535222043,0.1568583600317358,-0.5990779453075119
2015-02-28,58,e07ab5cc7d65463083aaeef27d3fd812,-5.742192772390361,0.19868657845911125,-1.716301799177253
2015-03-01,59,e07ab5cc7d65463083aaeef27d3fd812,-5.735250009558678,0.2446831043945331,-3.1002235036013195
2015-03-02,60,e07ab5cc7d65463083aaeef27d3fd812,-5.728307246726995,0.28689472063845933,-3.7451114887367924
2015-03-03,61,e07ab5cc7d65463083aaeef27d3fd812,-5.721364483895313,0.31802265526179974,-5.215023855634278
2015-03-04,62,e07ab5cc7d65463083aaeef27d3fd812,-5.714421721063629,0.3326846055797855,-4.7531906201886285
2015-03-05,63,e07ab5cc7d65463083aaeef27d3fd812,-5.707478958231946,0.32834538718279277,-5.0888791939816365
2015-03-06,64,e07ab5cc7d65463083aaeef27d3fd812,-5.7005361954002645,0.30575529035222093,-5.038643482977139
2015-03-07,65,e07ab5cc7d65463083aaeef27d3fd812,-5.693593432568582,0.26882034805467403,-4.709473388184813
2015-03-08,66,e07ab5cc7d65463083aaeef27d3fd812,-5.686650669736899,0.22392694735680932,-4.310240409137813
2015-03-09,67,e07ab5cc7d65463083aaeef27d3fd812,-5.679707906905216,0.17883756508301576,-3.9227251721843714
2015-03-10,68,e07ab5cc7d65463083aaeef27d3fd812,-5.672765144073534,0.14134856505262422,-4.0328424166270995
2015-03-11,69,e07ab5cc7d65463083aaeef27d3fd812,-5.66582238124185,0.11794213594776862,-2.2947796381168555
2015-03-12,70,e07ab5cc7d65463083aaeef27d3fd812,-5.658879618410168,0.1126654620013999,-0.5090803717170862
2015-03-13,71,e07ab5cc7d65463083aaeef27d3fd812,-5.6519368555784855,0.1264309280759319,0.43659544123474014
2015-03-14,72,e07ab5cc7d65463083aaeef27d3fd812,-5.644994092746803,0.15685836003172382,2.2510256484646916
2015-03-15,73,e07ab5cc7d65463083aaeef27d3fd812,-5.63805132991512,0.19868657845910892,2.591755164230762
2015-03-16,74,e07ab5cc7d65463083aaeef27d3fd812,-5.631108567083437,0.24468310439453075,3.278884648996576
2015-03-17,75,e07ab5cc7d65463083aaeef27d3fd812,-5.6241658042517555,0.28689472063845745,3.781907057741849
2015-03-18,76,e07ab5cc7d65463083aaeef27d3fd812,-5.617223041420072,0.31802265526180495,5.111644509720642
2015-03-19,77,e07ab5cc7d65463083aaeef27d3fd812,-5.610280278588389,0.33268460557978524,5.30141667793868
2015-03-20,78,e07ab5cc7d65463083aaeef27d3fd812,-5.6033375157567065,0.3283453871827935,5.5230033425655405
2015-03-21,79,e07ab5cc7d65463083aaeef27d3fd812,-5.596394752925024,0.30575529035222254,5.386385894861136
2015-03-22,80,e07ab5cc7d65463083aaeef27d3fd812,-5.589451990093341,0.2688203480546762,5.752206641330829
2015-03-23,81,e07ab5cc7d65463083aaeef27d3fd812,-5.582509227261659,0.22392694735679913,5.761201546725848
2015-03-24,82,e07ab5cc7d65463083aaeef27d3fd812,-5.5755664644299765,0.1788375650830064,3.664316025845835
2015-03-25,83,e07ab5cc7d65463083aaeef27d3fd812,-5.568623701598293,0.14134856505262586,4.210440105385796
2015-03-26,84,e07ab5cc7d65463083aaeef27d3fd812,-5.56168093876661,0.11794213594776938,1.9912615812027077
2015-03-27,85,e07ab5cc7d65463083aaeef27d3fd812,-5.5547381759349275,0.11266546200139849,1.2361167322952602
2015-03-28,86,e07ab5cc7d65463083aaeef27d3fd812,-5.547795413103245,0.12643092807592454,-0.2324691550874276
2015-03-29,87,e07ab5cc7d65463083aaeef27d3fd812,-5.540852650271563,0.15685836003173198,-1.7134222319196997
2015-03-30,88,e07ab5cc7d65463083aaeef27d3fd812,-5.53390988743988,0.19868657845910662,-2.2988054617663547
2015-03-31,89,e07ab5cc7d65463083aaeef27d3fd812,-5.5269671246081975,0.24468310439454075,-3.7197870582095254
2015-04-01,90,e07ab5cc7d65463083aaeef27d3fd812,-5.520024361776515,0.2868947206384657,-3.807901498289257
2015-04-02,91,e07ab5cc7d65463083aaeef27d3fd812,-5.513081598944831,0.3180226552617973,-5.312036405790501
2015-04-03,92,e07ab5cc7d65463083aaeef27d3fd812,-5.5061388361131485,0.33268460557978496,-4.717204666701226
2015-04-04,93,e07ab5cc7d65463083aaeef27d3fd812,-5.499196073281467,0.32834538718279044,-3.7779574732621644
2015-04-05,94,e07ab5cc7d65463083aaeef27d3fd812,-5.492253310449784,0.3057552903522241,-4.785648890550168
2015-04-06,95,e07ab5cc7d65463083aaeef27d3fd812,-5.485310547618101,0.2688203480546669,-3.7106240723843817
2015-04-07,96,e07ab5cc7d65463083aaeef27d3fd812,-5.4783677847864185,0.22392694735680152,-4.192737694040494
2015-04-08,97,e07ab5cc7d65463083aaeef27d3fd812,-5.471425021954736,0.17883756508302012,-2.6027913088781767
2015-04-09,98,e07ab5cc7d65463083aaeef27d3fd812,-5.464482259123052,0.14134856505262747,-2.8213403107976576
2015-04-10,99,e07ab5cc7d65463083aaeef27d3fd812,-5.45753949629137,0.11794213594777014,-2.3138806206027844
2015-04-11,100,e07ab5cc7d65463083aaeef27d3fd812,-5.450596733459688,0.11266546200139946,-0.5192512940404267
2015-04-12,101,e07ab5cc7d65463083aaeef27d3fd812,-5.443653970628005,0.12643092807592954,0.3931118327001808
2015-04-13,102,e07ab5cc7d65463083aaeef27d3fd812,-5.436711207796322,0.15685836003173007,2.2124021126865827
2015-04-14,103,e07ab5cc7d65463083aaeef27d3fd812,-5.4297684449646395,0.19868657845910428,2.523474132254031
2015-04-15,104,e07ab5cc7d65463083aaeef27d3fd812,-5.422825682132958,0.24468310439453841,4.457686513368594
2015-04-16,105,e07ab5cc7d65463083aaeef27d3fd812,-5.415882919301274,0.2868947206384535,3.496691809581832
2015-04-17,106,e07ab5cc7d65463083aaeef27d3fd812,-5.408940156469591,0.3180226552618025,4.328183784945037
2015-04-18,107,e07ab5cc7d65463083aaeef27d3fd812,-5.401997393637909,0.3326846055797847,4.643837662862478
2015-04-19,108,e07ab5cc7d65463083aaeef27d3fd812,-5.395054630806226,0.32834538718279116,4.60878580406527
2015-04-20,109,e07ab5cc7d65463083aaeef27d3fd812,-5.388111867974543,0.3057552903522174,5.143558739449509
2015-04-21,110,e07ab5cc7d65463083aaeef27d3fd812,-5.381169105142861,0.2688203480546805,5.413915620921479
2015-04-22,111,e07ab5cc7d65463083aaeef27d3fd812,-5.374226342311179,0.2239269473568039,5.079109187801922
2015-04-23,112,e07ab5cc7d65463083aaeef27d3fd812,-5.367283579479496,0.1788375650830108,3.990744954150032
2015-04-24,113,e07ab5cc7d65463083aaeef27d3fd812,-5.360340816647812,0.14134856505262908,2.7916557696852684
2015-04-25,114,e07ab5cc7d65463083aaeef27d3fd812,-5.35339805381613,0.11794213594776688,2.5404267081409926
2015-04-26,115,e07ab5cc7d65463083aaeef27d3fd812,-5.346455290984447,0.11266546200140042,2.2019367053990955
2015-04-27,116,e07ab5cc7d65463083aaeef27d3fd812,-5.339512528152765,0.1264309280759222,0.7165369727824953
2015-04-28,117,e07ab5cc7d65463083aaeef27d3fd812,-5.332569765321082,0.15685836003172815,-0.07212415286318652
2015-04-29,118,e07ab5cc7d65463083aaeef27d3fd812,-5.3256270024894,0.19868657845910195,-2.3752757674097396
2015-04-30,119,e07ab5cc7d65463083aaeef27d3fd812,-5.318684239657717,0.24468310439453608,-2.0384258315790427
2015-05-01,120,e07ab5cc7d65463083aaeef27d3fd812,-5.311741476826033,0.28689472063846183,-2.667287304427261
2015-05-02,121,e07ab5cc7d65463083aaeef27d3fd812,-5.304798713994351,0.3180226552618013,-4.852297509533961
2015-05-03,122,e07ab5cc7d65463083aaeef27d3fd812,-5.297855951162669,0.3326846055797844,-4.218730391803332
2015-05-04,123,e07ab5cc7d65463083aaeef27d3fd812,-5.290913188330986,0.3283453871827918,-3.9856217178805706
2015-05-05,124,e07ab5cc7d65463083aaeef27d3fd812,-5.283970425499303,0.30575529035222726,-4.5976679976060435
2015-05-06,125,e07ab5cc7d65463083aaeef27d3fd812,-6.144873016627956,0.26882034805467125,-6.060766863884794
2015-05-07,126,e07ab5cc7d65463083aaeef27d3fd812,-6.137930253796274,0.22392694735679372,-4.785537849913449
2015-05-08,127,e07ab5cc7d65463083aaeef27d3fd812,-6.130987490964591,0.17883756508301296,-4.732330494561969
2015-05-09,128,e07ab5cc7d65463083aaeef27d3fd812,-6.124044728132908,0.1413485650526222,-2.5541128956263197
2015-05-10,129,e07ab5cc7d65463083aaeef27d3fd812,-6.117101965301225,0.11794213594777167,-2.5376379677915617
2015-05-11,130,e07ab5cc7d65463083aaeef27d3fd812,-6.110159202469542,0.11266546200139901,-0.70649260299263
2015-05-12,131,e07ab5cc7d65463083aaeef27d3fd812,-6.10321643963786,0.1264309280759272,-0.3576816653463579
2015-05-13,132,e07ab5cc7d65463083aaeef27d3fd812,-6.096273676806177,0.15685836003172626,2.267136703746738
2015-05-14,133,e07ab5cc7d65463083aaeef27d3fd812,-6.089330913974495,0.1986865784591119,2.0355469896040406
2015-05-15,134,e07ab5cc7d65463083aaeef27d3fd812,-6.082388151142812,0.24468310439454605,4.028569021462002
2015-05-16,135,e07ab5cc7d65463083aaeef27d3fd812,-6.075445388311129,0.2868947206384497,5.615923141038634
2015-05-17,136,e07ab5cc7d65463083aaeef27d3fd812,-6.068502625479446,0.31802265526180007,5.820396611482112
2015-05-18,137,e07ab5cc7d65463083aaeef27d3fd812,-6.061559862647764,0.3326846055797856,5.684241501966576
2015-05-19,138,e07ab5cc7d65463083aaeef27d3fd812,-6.054617099816081,0.32834538718279255,6.264259442031581
2015-05-20,139,e07ab5cc7d65463083aaeef27d3fd812,-6.047674336984398,0.3057552903522205,5.960065146246011
2015-05-21,140,e07ab5cc7d65463083aaeef27d3fd812,-6.040731574152716,0.2688203480546734,5.7878961030095954
2015-05-22,141,e07ab5cc7d65463083aaeef27d3fd812,-6.033788811321033,0.22392694735680868,5.482949277688438
2015-05-23,142,e07ab5cc7d65463083aaeef27d3fd812,-6.026846048489351,0.17883756508301515,4.269616212620841
2015-05-24,143,e07ab5cc7d65463083aaeef27d3fd812,-6.0199032856576675,0.14134856505263232,4.384464460081764
2015-05-25,144,e07ab5cc7d65463083aaeef27d3fd812,-6.012960522825985,0.11794213594776841,3.4214593160152953
2015-05-26,145,e07ab5cc7d65463083aaeef27d3fd812,-6.006017759994302,0.11266546200139997,2.2870743054732365
2015-05-27,146,e07ab5cc7d65463083aaeef27d3fd812,-5.999074997162619,0.12643092807592604,-0.47883179153706623
2015-05-28,147,e07ab5cc7d65463083aaeef27d3fd812,-5.992132234330937,0.15685836003173442,-1.3586550431018893
2015-05-29,148,e07ab5cc7d65463083aaeef27d3fd812,-5.985189471499255,0.19868657845910956,-2.6877391650607794
2015-05-30,149,e07ab5cc7d65463083aaeef27d3fd812,-5.978246708667572,0.2446831043945314,-2.5729988537098034
2015-05-31,150,e07ab5cc7d65463083aaeef27d3fd812,-5.9713039458358885,0.28689472063845795,-4.262902946523958
2015-06-01,151,e07ab5cc7d65463083aaeef27d3fd812,-5.964361183004206,0.31802265526179885,-4.657812369981994
2015-06-02,152,e07ab5cc7d65463083aaeef27d3fd812,-5.957418420172523,0.3326846055797853,-3.339826920224136
2015-06-03,153,e07ab5cc7d65463083aaeef27d3fd812,-5.95047565734084,0.3283453871827895,-4.80183917887592
2015-06-04,154,e07ab5cc7d65463083aaeef27d3fd812,-5.943532894509159,0.3057552903522304,-4.8078203882059976
2015-06-05,155,e07ab5cc7d65463083aaeef27d3fd812,-5.936590131677476,0.2688203480546756,-5.3300590200422455
2015-06-06,156,e07ab5cc7d65463083aaeef27d3fd812,-5.929647368845793,0.2239269473567985,-4.768219330670438
2015-06-07,157,e07ab5cc7d65463083aaeef27d3fd812,-5.92270460601411,0.17883756508301735,-4.433330569697755
2015-06-08,158,e07ab5cc7d65463083aaeef27d3fd812,-5.915761843182427,0.1413485650526254,-2.128729645670571
2015-06-09,159,e07ab5cc7d65463083aaeef27d3fd812,-5.908819080350744,0.11794213594776516,-2.0462503485184396
2015-06-10,160,e07ab5cc7d65463083aaeef27d3fd812,-5.901876317519062,0.11266546200139856,-1.300904108526222
2015-06-11,161,e07ab5cc7d65463083aaeef27d3fd812,-5.89493355468738,0.12643092807592488,-0.3482614855103765
2015-06-12,162,e07ab5cc7d65463083aaeef27d3fd812,-5.887990791855697,0.15685836003172243,1.9202755424863498
2015-06-13,163,e07ab5cc7d65463083aaeef27d3fd812,-5.881048029024014,0.19868657845910723,2.7831016851829755
2015-06-14,164,e07ab5cc7d65463083aaeef27d3fd812,-5.874105266192331,0.24468310439454138,3.1453053355557663
2015-06-15,165,e07ab5cc7d65463083aaeef27d3fd812,-5.867162503360648,0.286894720638456,3.4741206921204206
2015-06-16,166,e07ab5cc7d65463083aaeef27d3fd812,-5.860219740528966,0.31802265526180407,5.273557273474267
2015-06-17,167,e07ab5cc7d65463083aaeef27d3fd812,-5.853276977697283,0.3326846055797851,5.695594549695944
2015-06-18,168,e07ab5cc7d65463083aaeef27d3fd812,-5.846334214865601,0.328345387182794,5.075565919061799
2015-06-19,169,e07ab5cc7d65463083aaeef27d3fd812,-5.839391452033918,0.3057552903522237,5.965600397744626
2015-06-20,170,e07ab5cc7d65463083aaeef27d3fd812,-5.832448689202235,0.26882034805466637,5.213151077143033
2015-06-21,171,e07ab5cc7d65463083aaeef27d3fd812,-5.825505926370553,0.22392694735680085,5.869095339319997
2015-06-22,172,e07ab5cc7d65463083aaeef27d3fd812,-5.81856316353887,0.178837565083008,3.530090311317723
2015-06-23,173,e07ab5cc7d65463083aaeef27d3fd812,-5.811620400707187,0.14134856505262702,3.2118276232106986
2015-06-24,174,e07ab5cc7d65463083aaeef27d3fd812,-5.804677637875504,0.11794213594776994,2.149053945138351
2015-06-25,175,e07ab5cc7d65463083aaeef27d3fd812,-5.797734875043822,0.11266546200139953,2.315170679583194
2015-06-26,176,e07ab5cc7d65463083aaeef27d3fd812,-5.790792112212139,0.1264309280759237,-0.31298514860246784
2015-06-27,177,e07ab5cc7d65463083aaeef27d3fd812,-5.783849349380457,0.1568583600317306,-1.9976386294674229
2015-06-28,178,e07ab5cc7d65463083aaeef27d3fd812,-5.776906586548774,0.1986865784591172,-1.532072688872506
2015-06-29,179,e07ab5cc7d65463083aaeef27d3fd812,-5.769963823717091,0.24468310439452673,-3.0035335293179455
2015-06-30,180,e07ab5cc7d65463083aaeef27d3fd812,-5.763021060885408,0.28689472063845406,-3.37742667900685
2015-07-01,181,e07ab5cc7d65463083aaeef27d3fd812,-5.756078298053725,0.31802265526180284,-4.181221509157638
2015-07-02,182,e07ab5cc7d65463083aaeef27d3fd812,-5.749135535222043,0.3326846055797848,-4.4981456270552425
2015-07-03,183,e07ab5cc7d65463083aaeef27d3fd812,-5.742192772390361,0.32834538718279094,-5.470966137331565
2015-07-04,184,e07ab5cc7d65463083aaeef27d3fd812,-5.735250009558678,0.30575529035221694,-3.8457724617996605
2015-07-05,185,e07ab5cc7d65463083aaeef27d3fd812,-5.728307246726995,0.26882034805466853,-5.190289725489776
2015-07-06,186,e07ab5cc7d65463083aaeef27d3fd812,-5.721364483895313,0.22392694735680324,-4.11047021563745
2015-07-07,187,e07ab5cc7d65463083aaeef27d3fd812,-5.714421721063629,0.17883756508302173,-4.9977031612448695
2015-07-08,188,e07ab5cc7d65463083aaeef27d3fd812,-5.707478958231946,0.14134856505262863,-3.055494348434518
2015-07-09,189,e07ab5cc7d65463083aaeef27d3fd812,-5.7005361954002645,0.11794213594776669,-2.297270081575278
2015-07-10,190,e07ab5cc7d65463083aaeef27d3fd812,-5.693593432568582,0.11266546200139929,-2.4130718003355835
2015-07-11,191,e07ab5cc7d65463083aaeef27d3fd812,-5.686650669736899,0.1264309280759287,0.32009767384390553
2015-07-12,192,e07ab5cc7d65463083aaeef27d3fd812,-5.679707906905216,0.15685836003172868,1.9808652909730484
2015-07-13,193,e07ab5cc7d65463083aaeef27d3fd812,-5.672765144073534,0.1986865784591026,2.6723542021735915
2015-07-14,194,e07ab5cc7d65463083aaeef27d3fd812,-5.66582238124185,0.24468310439453672,3.391488725158545
2015-07-15,195,e07ab5cc7d65463083aaeef27d3fd812,-5.658879618410168,0.28689472063846233,4.198429421011225
2015-07-16,196,e07ab5cc7d65463083aaeef27d3fd812,-5.6519368555784855,0.3180226552618016,4.136067592595538
2015-07-17,197,e07ab5cc7d65463083aaeef27d3fd812,-5.644994092746803,0.33268460557978596,5.443514939834812
2015-07-18,198,e07ab5cc7d65463083aaeef27d3fd812,-5.63805132991512,0.3283453871827954,4.257647931526006
2015-07-19,199,e07ab5cc7d65463083aaeef27d3fd812,-5.631108567083437,0.3057552903522268,5.318776721038821
2015-07-20,200,e07ab5cc7d65463083aaeef27d3fd812,-5.6241658042517555,0.2688203480546707,4.416780522548955
2015-07-21,201,e07ab5cc7d65463083aaeef27d3fd812,-5.617223041420072,0.22392694735680563,3.504428397720418
2015-07-22,202,e07ab5cc7d65463083aaeef27d3fd812,-5.610280278588389,0.17883756508301238,4.411539883784922
2015-07-23,203,e07ab5cc7d65463083aaeef27d3fd812,-5.6033375157567065,0.14134856505262175,2.0597433458646277
2015-07-24,204,e07ab5cc7d65463083aaeef27d3fd812,-5.596394752925024,0.11794213594776745,2.2405792324770024
2015-07-25,205,e07ab5cc7d65463083aaeef27d3fd812,-5.589451990093341,0.11266546200139907,0.7275370640235255
2015-07-26,206,e07ab5cc7d65463083aaeef27d3fd812,-5.582509227261659,0.12643092807592754,0.537531751035569
2015-07-27,207,e07ab5cc7d65463083aaeef27d3fd812,-5.5755664644299765,0.15685836003172676,-0.7586523609728013
2015-07-28,208,e07ab5cc7d65463083aaeef27d3fd812,-5.568623701598293,0.19868657845911253,-2.826115253561324
2015-07-29,209,e07ab5cc7d65463083aaeef27d3fd812,-5.56168093876661,0.24468310439453436,-2.0086850678206525
2015-07-30,210,e07ab5cc7d65463083aaeef27d3fd812,-5.5547381759349275,0.28689472063846044,-4.222949480029105
2015-07-31,211,e07ab5cc7d65463083aaeef27d3fd812,-5.547795413103245,0.3180226552618004,-5.4966434112306235
2015-08-01,212,e07ab5cc7d65463083aaeef27d3fd812,-5.540852650271563,0.33268460557978424,-4.582488413291776
2015-08-02,213,e07ab5cc7d65463083aaeef27d3fd812,-5.53390988743988,0.3283453871827924,-3.751676624886989
2015-08-03,214,e07ab5cc7d65463083aaeef27d3fd812,-5.5269671246081975,0.3057552903522201,-4.555115063029217
2015-08-04,215,e07ab5cc7d65463083aaeef27d3fd812,-5.520024361776515,0.26882034805467286,-4.512352860521833
2015-08-05,216,e07ab5cc7d65463083aaeef27d3fd812,-5.513081598944831,0.22392694735679544,-4.128971126012618
2015-08-06,217,e07ab5cc7d65463083aaeef27d3fd812,-5.5061388361131485,0.17883756508300303,-4.223093778878185
2015-08-07,218,e07ab5cc7d65463083aaeef27d3fd812,-5.499196073281467,0.14134856505263188,-2.633231677554047
2015-08-08,219,e07ab5cc7d65463083aaeef27d3fd812,-5.492253310449784,0.1179421359477682,-1.250205111585363
2015-08-09,220,e07ab5cc7d65463083aaeef27d3fd812,-5.485310547618101,0.11266546200139885,-0.7593832775262572
2015-08-10,221,e07ab5cc7d65463083aaeef27d3fd812,-5.4783677847864185,0.12643092807592637,0.6100137717964779
2015-08-11,222,e07ab5cc7d65463083aaeef27d3fd812,-5.471425021954736,0.15685836003173495,0.378751465763032
2015-08-12,223,e07ab5cc7d65463083aaeef27d3fd812,-5.464482259123052,0.1986865784591102,1.7636610718561803
2015-08-13,224,e07ab5cc7d65463083aaeef27d3fd812,-5.45753949629137,0.24468310439453203,3.7449257793152206
2015-08-14,225,e07ab5cc7d65463083aaeef27d3fd812,-5.450596733459688,0.28689472063845844,3.9873768736810913
2015-08-15,226,e07ab5cc7d65463083aaeef27d3fd812,-5.443653970628005,0.3180226552617992,4.72099068313991
2015-08-16,227,e07ab5cc7d65463083aaeef27d3fd812,-5.436711207796322,0.3326846055797854,5.630796059982477
2015-08-17,228,e07ab5cc7d65463083aaeef27d3fd812,-5.4297684449646395,0.32834538718278933,4.894594559675536
2015-08-18,229,e07ab5cc7d65463083aaeef27d3fd812,-5.422825682132958,0.30575529035222165,4.847016545658356
2015-08-19,230,e07ab5cc7d65463083aaeef27d3fd812,-5.415882919301274,0.26882034805467503,4.995701463482134
2015-08-20,231,e07ab5cc7d65463083aaeef27d3fd812,-5.408940156469591,0.2239269473568104,5.237259101064645
2015-08-21,232,e07ab5cc7d65463083aaeef27d3fd812,-5.401997393637909,0.17883756508301674,5.133656086750888
2015-08-22,233,e07ab5cc7d65463083aaeef27d3fd812,-5.395054630806226,0.141348565052625,2.975624265865328
2015-08-23,234,e07ab5cc7d65463083aaeef27d3fd812,-5.388111867974543,0.11794213594776896,1.9058067448125982
2015-08-24,235,e07ab5cc7d65463083aaeef27d3fd812,-5.381169105142861,0.1126654620013998,1.6776302682707351
